ax,ay,az,gx,gy,gz,intensidad,etiqueta
0.4298951336550467,-0.4586409335314314,1.0325821077508055,0.10217240013917417,0.47556650587900406,-0.19557407803564442,1.209,pierna
-0.05810797611505414,0.5155393581341324,0.6485676680778245,-0.05951238427356487,-0.00937603945730403,-0.09051964280939939,0.831,torsion
0.03800847192831669,-0.13149155560017867,0.6294817039421489,0.39907603684676973,-0.3471529677016264,0.38764403412005544,0.644,flexion
0.03541531140640768,0.021277705139278243,1.0354326391056825,0.0010599890303360127,0.0024679053748169477,0.01792834249202458,1.036,reposo
-0.6253868749090186,0.8317904438120257,0.6432020891968198,-0.22816948224090972,-0.2013667178374105,0.00411310373352225,1.223,torsion
-0.5625226115754872,0.3069995862662499,0.8741760557393969,0.0637099678158195,0.028925800274222535,0.1487689083370255,1.084,torsion
0.6004390599893534,-1.0441455805102684,0.30898248331945666,0.40130812592295706,0.34833298343515795,0.046013363160256227,1.243,pierna
0.8603012349450918,-0.2705011010797161,0.577142800075055,-0.3475568232614178,0.12708653963851546,-0.3717077938560078,1.071,flexion
-0.8348958421890676,0.2789296823155155,0.5387232314195647,0.09347923176270245,-0.17567883939471943,-0.24898459638330658,1.032,flexion
0.02072824059103184,0.026475623173432508,1.0239073236974365,0.006241025475169089,0.016828223650877418,0.0006017135494950266,1.024,reposo
0.0436685146457898,0.020818200908323006,0.9848371839720116,0.014520428206202179,0.015918219668318495,0.006329127287407484,0.986,reposo
-0.30925270964524476,-0.6529266534433831,0.6470909563733007,-0.38186062384156844,0.5283747873073251,-0.5550866470925946,0.97,brazo
-0.7086529017256952,-0.19207870213293732,0.7074330700461757,0.46194665859602746,-0.04490760438076824,-0.1877331823401015,1.02,torsion
0.2906813057459623,0.22868611873304623,0.9855472368508444,-0.2069020534597572,-0.33853993889791845,0.14559636291762934,1.053,pierna
-0.5853083763184627,-0.8278770406782776,1.0472118389330938,-0.22573142799800916,0.49799128922761315,-0.3780013187932194,1.458,pierna
0.4927612811199432,0.7728259500355515,0.6037046346324644,-0.5480557413600278,0.35587640275266486,-0.6202760613395106,1.098,torsion
-0.3636087358091512,-0.44855056340917887,0.666382478617815,0.3969454209665836,-0.2087961212575519,0.31145140762066914,0.882,flexion
-0.4187053680415126,-0.9314829482362311,0.5296885693116443,-0.12303906601779202,-0.34388323937747467,-0.3905733879226243,1.15,pierna
0.008320761144662769,0.03711223576409966,0.9733336632195781,0.0049636552021644674,0.009016039595929224,0.01928441135451898,0.974,reposo
-0.6733928954025263,0.05135800869019447,0.4939905649708482,-0.05840758541650504,-0.3956649502274058,0.019371422166670205,0.837,torsion
0.04262814715194512,0.025885383965846068,1.0297025571056775,0.016270435099378658,0.0022751857257181387,0.01842814964672102,1.031,reposo
0.024760600035886173,0.0053488479584727746,0.9748090907634371,0.010468705105423547,0.019321575585605318,0.01995055559984354,0.975,reposo
0.022483134876739492,0.018361425237085904,0.9697667468323484,0.011253836027735655,0.007065420558360527,0.011400788814088333,0.97,reposo
0.45846428935275996,-0.033130119939183245,0.34403397520126067,-0.22394698680817493,-0.36806401394764904,0.25137637127120316,0.574,flexion
-0.35275563529257936,-0.2467283642991281,0.35108774368120965,-0.4726137446003347,0.1610025970511515,0.06585309709511622,0.555,flexion
0.8681961768699779,-0.6127422701598371,0.616904895992075,0.4706760212734882,0.48002161259747633,-0.49449299100470956,1.229,torsion
-0.007510002983103781,-0.9887083493446833,0.3177213024232773,0.17384974273947673,0.2913814485251176,0.22556459988932043,1.039,pierna
-0.4596228983355754,0.13887693575013238,0.578291699536447,0.6701525611020831,0.3827768819967554,-0.1852900175051735,0.752,torsion
-0.7622475056495699,0.8808751086794596,0.5062226372091789,-0.036792735447294334,-0.5110775249288202,-0.07110297174696234,1.27,torsion
-0.8180084653824634,-0.7119711458187474,0.6857333603001062,0.16644079283566537,-0.295256324033721,0.6053275912063025,1.283,torsion
0.7772362124209534,0.8116278050964275,0.7419081697597145,-0.07111035973424495,0.1246164039058546,0.4589823194885807,1.347,torsion
0.049965639548721796,0.007571532245330432,1.0142542106088261,0.009086204565275886,0.003949832475210404,0.016603016055530998,1.016,reposo
0.4403486780700817,-0.6213080836597247,0.41334791421717004,0.44902578658701753,-0.6972966217361787,0.17152302685854492,0.866,torsion
0.009045470839636194,0.013667411875629983,0.9904529829164799,5.294858794253843e-05,0.002875073735200244,0.015369776925123941,0.991,reposo
-1.1952107761836308,0.7288426990153085,0.6122208467786338,-0.18410463678308825,-0.24417059026880122,-0.08321344311018808,1.528,brazo
0.7846685040795972,-0.5282423409117094,0.43934872252176904,0.2494893746118526,0.3605391527757231,0.6317955984997545,1.043,torsion
0.37652383213935825,0.534957175967872,0.6828604722569429,-0.15235025088900855,0.2508992878109375,-0.44293330282047755,0.946,brazo
0.9343684997946535,0.33190491111251874,0.784155722433517,0.5310583141952178,-0.3833646628247049,-0.3560159681570415,1.264,brazo
0.1854013275852049,-0.9247039998630124,0.7646466972550825,-0.28420844061184786,0.5954520865542513,0.38746449069388844,1.214,brazo
-0.6019266191589561,1.0528749882328656,0.9963756549676674,-0.030850501718461154,0.1387138147721061,0.3576247550742655,1.57,pierna
-0.7339065994270495,-0.19491426567634657,0.7982406313387667,-0.11585818281497273,-0.04888809274818007,-0.1407562639530191,1.102,flexion
0.34131057283163013,-0.9070733060892411,0.6986272584142261,-0.3740377990909275,-0.18464342626580404,0.2620243313991253,1.195,brazo
-1.0056412725476764,-0.5051558258271316,0.7656389227732616,-0.24641785462639965,-0.00636513786559012,0.05324572397371807,1.361,brazo
0.3090603544913715,0.5398616831243779,0.6460794436133842,-0.3477038113021239,-0.018439977455768974,-0.33568338977869705,0.897,pierna
0.009387614657915473,0.02970402224795315,1.0127685325239855,0.01620942207614069,0.0017513308670501272,0.016661123245172133,1.013,reposo
-0.4231953854884879,0.7377262559307838,0.9104103783122417,-0.34057236741198443,-0.35523651440831394,-0.07282246344920928,1.246,brazo
-0.2897003355648061,0.5429771605858403,0.7108353623886383,-0.135881231082834,-0.07635627737155126,0.4499095663456496,0.94,torsion
-0.19092362293237386,-0.7190094503041481,0.6658944444909249,-0.48189667842532,-0.5602742756591272,0.27530521879554093,0.998,torsion
0.1970506063044064,0.9457402166144533,0.6145266737110545,0.04280873248403838,0.23361689939632935,0.34835505154051505,1.145,brazo
0.24443009732984278,0.8937414041373455,0.8864351477453067,-0.13345178954661596,0.28955948229961337,-0.17149624981398093,1.282,pierna
-0.5308634975105031,0.18704532057822532,0.7332318756622762,0.5756584070368591,-0.5105264904311344,0.1025319659380215,0.924,torsion
-0.9526451937872926,0.3156170722583638,0.35231312675550697,-0.3233830179217755,0.17557901687614874,0.32832450307945593,1.064,flexion
-0.8236887772405698,0.7973347332021984,0.8041673363680992,-0.04707047793738495,0.016822369530943182,-0.5011986572710944,1.4,torsion
0.03658543033043985,0.017399749262314617,0.9747441867548635,0.015106566237068873,0.009776951399698794,0.006548074001070072,0.976,reposo
-0.6174664736141854,0.879549162823609,0.629766217327204,0.048638058992626854,-0.21351993006507952,-0.2522164737148168,1.246,pierna
0.6973475832066338,-0.509843993848291,0.6080733566649337,0.17747856262760886,-0.20759284255493238,-0.22451131561017512,1.056,pierna
-0.334907981904212,0.5394588733556785,0.7415574352065479,-0.18081963351142238,0.03377241729891162,-0.3475835456854814,0.976,flexion
0.39589801390477375,-0.08527086991982469,0.8308534037191209,0.5298369095021773,0.04632846521206935,0.6313860740180461,0.924,torsion
0.013060933160055362,0.04562942908146291,1.0191492433716802,0.006693193438661862,0.016776039702103247,0.01719728050296741,1.02,reposo
0.1375285711196268,0.490538859207551,0.7965939754906282,0.20880293595613386,-0.18122018667730388,0.36929160877163747,0.946,brazo
0.020328131650466874,0.009911041325653153,1.0383823271000723,0.01703730616279491,0.0023858316460691163,0.0074141413385006485,1.039,reposo
-0.19222068129593062,-0.5920406345114173,0.684504140052234,-0.3324704837188954,0.19373017936533898,0.5479549292254021,0.925,brazo
0.37646564604294575,0.7992676470306409,0.578468337943666,0.11385099979937585,0.14993448834475753,0.25537843122526593,1.056,torsion
-0.9216865035342239,-0.17818664152082953,0.8382222858955026,0.08243971766497371,-0.514058444137755,-0.4967580560583953,1.259,brazo
0.03839260430458014,0.02753192458622531,0.9862791951669968,0.011898858281912174,0.003596166551937774,0.007196759451005199,0.987,reposo
0.44195826167554175,0.2727835178040098,0.6098675674273559,0.15482104625698012,0.020339763482504936,0.016742478410880945,0.801,flexion
0.6215106457661329,-0.02743285873146084,0.5362686782821762,0.19888484054838895,0.31451767838201006,0.07178325201430802,0.821,torsion
0.021896605543088685,0.015378061609599503,0.9981519805006928,0.010003572471101476,0.005160743095013889,0.0160409339660097,0.999,reposo
-0.09775593019869577,0.5172211333054824,0.6789125405086303,0.3694566871432562,0.10486952966701502,0.29760211598736397,0.859,pierna
0.7251975392691901,0.12350012816691502,0.5000892089213195,-0.582572008148044,0.25139350482694633,0.1786700212958141,0.89,brazo
0.034045304576268,0.0177186779782048,0.9713791902521,0.011617659940545064,0.006656603492083948,0.010541308081007337,0.972,reposo
-0.2535428363345933,0.6974918615274721,1.0782088527528366,0.00014103541145327192,-0.33975860757424303,-0.004240398393592304,1.309,pierna
0.0795610164939432,-0.3979455636909003,0.881940720912249,0.6693845414945234,-0.31864992884607674,0.6268049899156334,0.971,torsion
-0.3726098477814125,0.07456376585116686,1.0172964341866584,-0.3651117514040264,0.21670852372101612,0.30209014532029077,1.086,pierna
0.6943604511165693,0.17737987816957745,0.9140092354008458,0.2676172408015649,-0.17640849380509105,0.39438272116119244,1.161,pierna
0.49929780035225524,0.27321929796927125,0.45650806570852975,-0.3278039370867962,-0.19166523457429607,0.3159430213412241,0.73,flexion
0.11845193710072499,-0.28119860168559563,0.8621472709793647,0.14225565696138665,0.6047303651844205,-0.6421000245806225,0.915,torsion
0.7021386287958677,-0.2634739968762312,0.627938482033839,0.5503144211750607,0.04026083422991289,0.2042006764710822,0.978,brazo
-0.1628669352295844,-1.0910145184690254,0.37299979237719383,-0.06302319243838173,-0.029405436488814107,-0.3714182924927692,1.164,pierna
0.46718452803662347,0.2400337803332654,0.8488994669958085,-0.6026584890968807,-0.004222424102743982,-0.23796836753639317,0.998,torsion
0.22515761579428806,-0.43665273886673106,0.3156036909889629,0.11472488189829233,-0.12586282720223058,-0.32431855749684096,0.584,flexion
0.03627446114857782,0.03143494483368211,1.0441989226431438,0.016712122376010604,0.00473943105689044,0.0037482880665295503,1.045,reposo
-0.2257970141735237,-0.12894652908549187,0.7254828572909193,0.3555428921371748,-0.3194043318161153,0.2874785999371082,0.771,pierna
0.4585293691224601,-0.7456882702738008,0.9013588723050164,-0.5955976569042211,0.3208597039481783,-0.2947659971544304,1.256,brazo
1.1799788860305063,0.19730705387623337,0.6446571517505912,-0.44644346922678035,0.3051675147596492,0.0734582851837029,1.359,brazo
0.04707566728643742,0.035139382602040525,0.9573516992304207,0.00910626474074482,0.01909573631509062,0.015901129285870067,0.959,reposo
-0.012792769886970312,-0.7838862702805527,0.8357362679140148,0.2357136988046381,-0.18563215157751656,0.30213337377426,1.146,pierna
0.008500383369211306,0.03728378672782262,1.0246657144546054,0.018539008615159457,0.0007402705381367091,0.007829843067671196,1.025,reposo
-0.6468843881942724,-0.6920617466655303,0.7228695408700008,-0.03540473302348157,0.12978266707088504,0.11677551620021465,1.192,torsion
-0.8261401701883022,-0.3776650045959006,0.6002315585449604,-0.5731652556312029,-0.3300798943084253,-0.3043734911939771,1.089,torsion
0.03937567760562693,0.017171896800212035,0.964967259790396,0.0065914827850807114,0.002425815796250741,0.01655406706239134,0.966,reposo
0.06464711641907195,0.855403674300123,0.4157638160549171,0.12726801273178523,0.2694279985390543,-0.30356270603160224,0.953,pierna
0.521187075719902,0.9213931626037075,0.4061118476429543,0.5175517946662119,0.5213047689310476,0.08145191059667944,1.134,brazo
0.010053177703641659,0.04181917448942479,1.0297458175281353,0.006759196040194613,0.01919437463630575,0.004714916642774676,1.031,reposo
0.5953454708193275,0.8950751488532849,0.3693682641540442,-0.034310465387704214,-0.17091078023402084,0.0464422392327859,1.137,pierna
-0.21188709519062376,-0.48969565431216255,0.5314980318563729,-0.015150157455906754,0.04023881201718876,-0.20467604671318196,0.753,flexion
0.22210933245765263,0.5774823352721167,0.22976920501117648,-0.18126057332723788,-0.24568094388316863,0.03763198364689718,0.66,flexion
0.7442990799129747,-0.08043443926141736,0.40548756691492277,0.26410707171653847,0.4905625114836387,0.12099106592245368,0.851,pierna
0.043574539599438744,0.03159742539550319,0.9910645762321868,0.0024451544582055583,0.015557874434982884,0.003731888450287968,0.993,reposo
-0.7043723165271345,-0.7718670335621511,0.41853087861955796,-0.3931683634968669,-0.3799423949655897,-0.2787827070053396,1.126,torsion
0.6767706585243796,-0.7568873953633676,0.3714081786650179,-0.3514203899948758,-0.22211608081281997,-0.11662013547015898,1.081,pierna
0.6262152801092932,0.5032351519216519,0.5038568172412334,0.08119352461176632,-0.323105493819424,0.6732414525347497,0.948,torsion
0.5719156517444473,-0.7077825928894197,0.9176503795036457,-0.18883081283058945,-0.49673050814498776,-0.008136475929088949,1.292,pierna
0.021955693117246284,0.003104694615877968,0.9813426974432721,0.018501573553061576,0.0041985207145639495,0.00010638413082870502,0.982,reposo
0.007141021518816626,0.01169746534733749,0.9729524418165317,0.01019904713098057,0.017860687675180207,0.010217665419116092,0.973,reposo
0.17635311667923514,1.1739194870727199,0.8709249555173195,0.21267386593922732,-0.37622868529724496,0.3973126420715273,1.472,pierna
0.6657703601086863,-0.5862537640729313,0.5815157223844795,-0.07896360426717086,0.3052827570296688,-0.3698106153808456,1.061,torsion
-0.9681406138616402,0.18131204970189907,0.7697073868971318,-0.09470029736441354,0.07387320257288604,0.29007277101225515,1.25,flexion
0.009757437603093489,0.03833758316703392,1.0214231894173493,0.015376133002860524,0.0038099114787198273,0.011618442142105962,1.022,reposo
-0.7284900938564662,0.0757618978913448,0.4713900282283346,-0.22569941340326838,-0.3372816912978883,-0.39221003588835723,0.871,flexion
0.7276057598696553,-0.36654196054221483,0.5591556045056725,-0.08526226951773552,-0.21319141436092331,0.06668001179260374,0.988,flexion
0.9662686207170654,0.9981297521263646,0.5433576205320255,0.4717497556957647,-0.4736169683423985,0.19716832211328872,1.492,brazo
0.48601564772405537,-0.45868048003185047,0.7611916486619708,-0.019875457378846217,0.2542154516677174,0.2749703310322038,1.013,flexion
0.26868512150408463,-0.38182162546165077,0.38183511364246137,-0.0245408864783756,0.22381495608194246,-0.03018171990580132,0.603,flexion
-0.02017255452624256,0.6044362868742621,0.9388044808485361,0.5817065854180771,-0.23854686296235,-0.19633196780449497,1.117,brazo
0.006938991867971151,0.030200923892072518,1.0314816654339312,0.016211187614981123,0.008709434824769881,0.015473768311567486,1.032,reposo
1.0994054299508582,-0.7974391358736304,0.8609225771701354,0.39077798846455536,0.4550060576221556,-0.005395709094338175,1.608,brazo
-0.36618970814324836,0.7581082990808734,1.0727787386252363,-0.14681463471218892,0.3786035701286161,-0.13754637361047578,1.364,pierna
-0.31184584374991753,0.44692879766959803,0.48387455259149936,-0.041857765290668425,0.2881153531584135,0.09059876918736015,0.729,flexion
0.00020117137088292438,0.02635770635317289,0.9787094948843705,0.010075331872916666,0.019163710397760242,0.013058372728951398,0.979,reposo
0.21775736061436934,-0.3671576365345589,0.49476835835357735,-0.12349902107801425,0.12030062938418706,0.15250722214509238,0.653,torsion
-0.5656823117426789,0.9338926824433096,0.5068933734420055,-0.4174890550077327,0.34455786870870597,-0.20640147731286673,1.204,brazo
0.2935533890077189,-0.28997177566410626,0.6111805730824452,-0.17327210819295347,-0.01190581313148975,0.38610212019673473,0.737,flexion
0.02552452093816737,0.02742921662915967,0.9894959561391878,0.008469927267388086,0.0023871984028849868,0.014228671245839715,0.99,reposo
-0.8061886059114299,0.19163281247127806,0.5737271372736039,0.4538185670774283,0.5245580787618759,0.4805822679943629,1.008,brazo
0.5763822240161777,-0.6750711151993699,0.7316631004367989,-0.2511015887983308,-0.6550506626603487,0.05739087906172424,1.15,torsion
-0.7032286835111929,-0.3391405630215304,0.8167192508817622,0.29098438321693665,-0.4945568180934118,0.019297330453376782,1.13,torsion
0.06125964032499642,0.7580487826982109,0.51458031961897,-0.2317034137852338,-0.4051044567998408,-0.5065016153893114,0.918,torsion
-0.5198351556414993,1.1036570138288966,0.5690230115429376,-0.3790174847733202,0.16055650544892075,0.09458589912428489,1.346,pierna
0.5590330594505033,-0.07816867805139105,0.965657945957546,0.14375046464216523,0.5152335260914175,-0.19796698544751595,1.119,brazo
-0.6964990574803839,-0.9658371915681954,0.9783636470756648,-0.07372838009582883,-0.051503833647694286,-0.272793678511977,1.541,brazo
1.0124808827079628,-0.1934050101415743,0.5764448642017818,-0.11780488150414015,-0.20083246636524957,0.09667196152831076,1.181,flexion
-0.6151915289936991,0.14279325441624413,0.3704854238164764,-0.4984005715757287,-0.3942646939175329,-0.30725886093766797,0.732,flexion
0.03262313278578999,0.39981736255906475,0.2911206875646747,0.324564232407595,0.0276803104141794,-0.19077929573893382,0.496,flexion
0.02860521798860667,0.015965759411477747,1.0163949226251832,0.010571132545661535,0.010211996175521612,0.0014961767931469107,1.017,reposo
0.04007237918629416,0.018728415743267484,1.0108814066383753,0.0024722360165149483,0.016000642528737258,0.006897451119177369,1.012,reposo
0.05570223315530387,-0.4611192390690676,0.5424468290069243,-0.4584987100930076,0.2258856572481024,0.27674167911283665,0.714,flexion
-0.4815324048548467,-0.778215888653613,0.8676302856002955,-0.05967745018097492,-0.47335104817190765,0.18551693562117078,1.261,brazo
-0.1043820443146376,0.08011254402778223,0.7628361002652164,0.48571861709592545,-0.19083272640439022,-0.2551474972001387,0.774,flexion
0.12458893828064266,-0.7655428561533038,0.6418889754061073,-0.44882712677461434,0.06871298940873616,-0.31806178450860084,1.007,pierna
0.04419025446409619,0.007471444938530247,0.46504280366491796,0.21499131155328843,0.3563931461516642,0.10262721503135197,0.467,flexion
0.481024960247433,-0.5327141768848378,0.45989302028351353,-0.5857151962028032,0.5119870118360715,0.21906583031040117,0.852,brazo
-0.9019390317948988,0.8835440349074437,0.7251900845335094,0.09376125821067438,0.14456194671704614,-0.25670265580055995,1.456,brazo
-0.3906481231609778,-0.2545031328359142,1.0455326814734829,0.4846978619968162,0.23624237939595427,-0.24170338404196984,1.145,pierna
-0.2478607072122072,-1.1227367530872965,0.8484584410780796,0.11993254798168052,0.21021068087728245,0.1236584023630054,1.429,pierna
-1.1194007883786408,-0.09731109182130537,0.49878330259270476,-0.20564437528346913,-0.10357555803103646,-0.22660142290522134,1.229,brazo
0.5049088831949544,-0.29601458781752316,0.7865450067678843,-0.30926741530587365,0.15347513103689303,0.2961803070813164,0.98,flexion
0.6007856829359587,0.32544548016108676,0.7071126083863456,0.5931123352854994,-0.3212975367299782,0.3880745773120513,0.983,torsion
-0.20450867507208048,-0.8258489433660919,0.8530119249399123,-0.6321596924727495,0.22763994111813857,0.594121299873422,1.205,torsion
0.02332850518046048,0.013451880650890409,0.993316626793257,0.004463109940834238,0.01826497454540815,0.004701163472902361,0.994,reposo
0.6026066265507817,-0.006655598072021762,0.4039168674495107,-0.3808932438488748,-0.1852223697551991,-0.34720513968307376,0.725,flexion
0.03343401627017987,0.02407090660873705,1.0256624703686,0.006767484066237504,0.010237312415206605,0.005364088660649553,1.026,reposo
-0.3265169978837749,-0.06349235540654918,0.5978755303476976,-0.40073363188086,0.35169908520848103,-0.35374869845419044,0.684,pierna
-0.6736675408009788,-0.1863723140149358,0.4182433299746001,-0.4059654809174684,0.3682124259190862,0.14773409544601324,0.815,pierna
0.0205383567722222,0.022021080487940704,1.049353999094706,0.0015040393274393016,0.007273554535225122,0.009803214404056666,1.05,reposo
0.004509112992113595,0.0282262797223394,0.9779032694252745,0.012308102624608228,0.0010400901855915335,0.01159454789014265,0.978,reposo
-0.44589347629306375,-0.7842411035091397,0.979985275852988,0.4570890046661743,-0.5836864719143646,0.17907382048299347,1.332,brazo
0.27227930446384185,-0.42371324671948174,0.7755160188444654,0.3754418231546237,0.2881274079844012,-0.26022807355027777,0.925,brazo
0.7309124265714483,0.38205912465204583,0.8781864285447405,-0.5120672157957897,-0.23917977570195192,0.366913100165142,1.205,torsion
-0.28006787765801966,-0.02829537258700965,0.6749997424257231,0.40831946806588537,-0.03418211432066509,0.0019755385645193746,0.731,brazo
0.7619961877918535,0.25447585729265254,0.5827081466927889,-0.07185178724318719,-0.09936942554726735,0.06242163283313917,0.992,flexion
0.8942717369468121,0.08342063272684141,0.7945570151877945,-0.5913903872738844,-0.09941856421394535,-0.376475122524371,1.199,brazo
0.7750301236772756,-0.8421751577615226,0.5308279342892042,0.1732901996055749,0.02015988038358807,-0.44477566033498817,1.262,brazo
0.0385646377698805,0.02603325659608376,1.019092136730297,0.01263921262098314,0.016169825413092004,0.014295369140363912,1.02,reposo
0.04722752289142228,0.0034683713713006383,1.014047757399871,0.01817528776054372,0.003173315453272381,0.006714563386952801,1.015,reposo
0.3945304020689482,-0.6876959894503626,0.6446571665978018,0.2901506814225997,0.4466536094387109,-0.1336435292681603,1.022,pierna
-0.0469596636538987,-0.6574325719213658,0.8097058611904963,-0.2080912358097166,0.00848240651594967,-0.12090406775815643,1.044,torsion
-0.74428822080945,-0.8096680982501347,0.5901213965628043,-0.5576359494180448,-0.3178655720728381,-0.6251866701550188,1.248,torsion
0.19633218595804758,0.9365393749686568,0.9102261599973804,-0.46344441389652014,0.19730853528592474,-0.45307642090594347,1.321,brazo
0.5577416545190255,0.21547510326454233,0.3505984790351193,-0.0797444981736617,0.19466743862552538,0.3898777952140551,0.693,flexion
1.1334489575022293,0.37534954390023567,0.7590027685450061,-0.3165615477648551,-0.5667018222143222,-0.42434836285867594,1.415,brazo
-0.29251764541186187,0.3785125887781935,0.5329297190484132,-0.18456134042036787,0.1278609499210972,0.37841544493753776,0.716,flexion
1.023970575463294,0.6007654789168773,0.6167776588533906,0.5192200365854919,0.5905180128705713,-0.23312544970050064,1.338,brazo
-0.4847409794998351,0.7653188455714646,0.7589035782381639,0.11465096267438712,-0.03460833796413054,-0.30829317467287254,1.182,brazo
0.04113486828815403,0.029977869771068474,1.039215529532247,0.001039117764236306,0.008931255851565718,0.011094340824284092,1.04,reposo
0.03364760097402299,0.04885371758836008,0.9838016800227238,0.007627335371983242,1.9899369713454184e-05,0.0004753740797120143,0.986,reposo
-0.4892269667957032,-0.19630304594700682,0.2781021929919028,0.17477399610740385,0.1608096505167118,0.1803348797372175,0.596,flexion
0.2859279124364795,-0.9026672377119687,0.6449556851240225,-0.38980288753828474,-0.08421952912373865,-0.5318965526381702,1.146,brazo
-0.10360666533020824,0.3722428975167167,0.6703484783477454,-0.08751339220102916,0.25652475836889077,0.33359823878704764,0.774,pierna
0.5754368637281861,0.5835197788354071,0.470702108672485,0.4050088061866721,0.15307172760696441,-0.04657390664803229,0.945,flexion
0.2343848244328144,-0.6725118002677655,0.9446064265462426,0.033377314414901105,0.023061348516867364,0.220415955215565,1.183,brazo
-0.38917837868159744,0.7230533826371726,1.0899935023597633,-0.21592878813143868,0.00867193580176151,-0.2037565782153588,1.365,pierna
-0.10000385514531729,-0.10120984671114641,0.5749377994814824,-0.48957820356967663,-0.3634845856193142,0.09683222052915674,0.592,pierna
-0.03492259132000952,-0.9980590311667941,0.800932052748079,0.06689516900774217,-0.3933166052630921,-0.05567413019589457,1.28,pierna
0.12653602191130608,-0.26078418821256427,0.48305812493486106,0.35465843801134855,-0.019056810728302842,0.059064425922901787,0.563,flexion
0.114513537593385,-0.48887951531313956,0.4642628603217697,0.4004003454127868,-0.056317945414668114,0.13307386480002392,0.684,flexion
-0.18523875728057093,0.11946983004615519,0.7122693573936516,-0.17423935992190437,-0.4645598917585667,0.2944727316437237,0.746,brazo
0.11277182754850967,-0.4820743136122239,0.5979501284946842,-0.3792291111033401,-0.36006552996019753,0.3432587412794268,0.776,flexion
-0.06036125654279456,0.3973570088552266,0.5438506099735727,-0.5461101105054703,0.5538817643204965,-0.5145963669027376,0.676,torsion
0.11863990510139966,0.6879052268197126,0.39203700583093315,-0.24581656266172602,-0.022014851935365787,0.3853785266839771,0.801,pierna
0.7997122426734042,-0.4314412389648047,0.21004015802297354,-0.4150602715780407,-0.26881977613029284,0.3897644586986787,0.933,flexion
